ds,ip,y,yhat,yhat_upper,yhat_lower,training_date
2022-02-25 13:00:00,229.46.205.74,,-387.7530528031374,-366.2528460776223,-407.8743482349713,2023-03-08
2022-02-25 13:00:00,46.39.79.251,,-101.10522851415384,-100.6765230239344,-101.5205427655861,2023-03-08
2022-02-25 14:00:00,187.44.158.33,,-103.280299976841,-102.75402813307406,-103.79854029627224,2023-03-08
2022-02-24 08:00:00,187.44.158.33,,4.019630482808132,4.576879582037776,3.4751117658489123,2023-03-08
2022-02-24 08:00:00,229.46.205.74,,20.033741065085813,39.16267894561306,-1.9558927682249545,2023-03-08
2022-02-24 08:00:00,46.39.79.251,,3.016081907687585,3.4372084593698307,2.6092587691742266,2023-03-08
2022-02-24 09:00:00,187.44.158.33,,3.876036691681893,4.424526401788632,3.3318468604561526,2023-03-08
2022-02-24 09:00:00,229.46.205.74,,60.81044613033687,81.78779718929707,37.63111549314155,2023-03-08
2022-02-24 09:00:00,46.39.79.251,,2.9135132412464304,3.3364597022849463,2.512595224384952,2023-03-08
2022-02-24 10:00:00,187.44.158.33,,4.31003226275692,4.821587103373523,3.7783899982270888,2023-03-08
2022-02-24 10:00:00,46.39.79.251,,2.220761875868124,2.6540356982884235,1.7810820724981635,2023-03-08
2022-02-24 10:00:00,229.46.205.74,,60.79015782495007,81.7031357902524,38.18158112947808,2023-03-08
2022-02-24 11:00:00,46.39.79.251,,2.6450033006587685,3.093623384157644,2.2269917516212154,2023-03-08
2022-02-24 11:00:00,229.46.205.74,,63.59627203744597,83.43538682639493,42.63201945578371,2023-03-08
2022-02-24 11:00:00,187.44.158.33,,5.505925393446291,6.091660482832523,4.9258743902146165,2023-03-08
2022-02-24 12:00:00,229.46.205.74,,57.92492994366628,79.24433793508967,36.63995683666561,2023-03-08
2022-02-24 12:00:00,187.44.158.33,,4.5176512741586885,5.107537073634909,4.015418818518911,2023-03-08
2022-02-24 12:00:00,46.39.79.251,,2.384255688871342,2.7739293519235173,1.9572220249927703,2023-03-08
2022-02-24 13:00:00,187.44.158.33,,3.62628575703414,4.184492004028266,3.0879307449903908,2023-03-08
2022-02-24 13:00:00,229.46.205.74,,34.59107404799547,55.988420259862274,12.324375402328322,2023-03-08
2022-02-24 13:00:00,46.39.79.251,,1.7147726933089205,2.17188949896788,1.339855712809595,2023-03-08
2022-02-24 14:00:00,46.39.79.251,,2.1383905809453068,2.586674623070277,1.6865977724266488,2023-03-08
2022-02-24 14:00:00,187.44.158.33,,4.166633616961175,4.684731308895622,3.6283302527688153,2023-03-08
2022-02-24 14:00:00,229.46.205.74,,16.997922660521215,38.448628403469634,-4.139060756386082,2023-03-08
2022-02-24 15:00:00,46.39.79.251,,2.957732987657712,3.359447964208722,2.5591718408421404,2023-03-08
2022-02-24 15:00:00,229.46.205.74,,25.66360612975711,47.881070441276414,4.16794146879513,2023-03-08
2022-02-24 15:00:00,187.44.158.33,,3.961597424177657,4.514545995268204,3.407478924735766,2023-03-08
2022-02-24 16:00:00,229.46.205.74,,38.01608353480602,59.42095437057396,15.867924183240584,2023-03-08
2022-02-24 16:00:00,46.39.79.251,,2.001702747696811,2.4346135312739468,1.5920614717795152,2023-03-08
2022-02-24 16:00:00,187.44.158.33,,3.995064178877637,4.497525863289053,3.4632329714162027,2023-03-08
2022-02-24 17:00:00,46.39.79.251,3.0,-0.212090826941844,0.2191728621470864,-0.665954311327098,2023-03-08
2022-02-24 17:00:00,229.46.205.74,,12.320556538157389,34.690248741937616,-10.22927553196041,2023-03-08
2022-02-24 17:00:00,187.44.158.33,,5.000527579283443,5.562043980276526,4.446324852795525,2023-03-08
2022-02-24 18:00:00,46.39.79.251,2.0,-0.0656892651859981,0.3702116005009395,-0.4539000863417866,2023-03-08
2022-02-24 18:00:00,229.46.205.74,22.0,-46.86808327501912,-24.749049928279064,-67.73241171661046,2023-03-08
2022-02-24 18:00:00,187.44.158.33,4.0,-18.778414490029625,-18.2121366008465,-19.30742015769966,2023-03-08
2022-02-25 08:00:00,229.46.205.74,85.0,-73.23359959631333,-52.20611875067551,-94.23452773991325,2023-03-08
2022-02-25 08:00:00,46.39.79.251,3.0,2.873451041969879,3.2825474125769505,2.4362128748986525,2023-03-08
2022-02-25 08:00:00,187.44.158.33,4.0,-140.42664384332792,-139.87935661140884,-140.96330985067829,2023-03-08
2022-02-25 09:00:00,187.44.158.33,6.0,-444.73874337463405,-444.1617169536424,-445.2632878471744,2023-03-08
2022-02-25 09:00:00,46.39.79.251,3.0,0.2715754234993607,0.6861513827976242,-0.1699390570351384,2023-03-08
2022-02-25 09:00:00,229.46.205.74,66.0,-14.10767148513198,8.002531268633646,-34.60836228091589,2023-03-08
2022-02-25 10:00:00,187.44.158.33,4.0,-928.4238662999808,-927.9116903162328,-928.9893123347484,2023-03-08
2022-02-25 10:00:00,229.46.205.74,396.0,80.98105852913662,102.25198770712332,59.412779394454525,2023-03-08
2022-02-25 10:00:00,46.39.79.251,2.0,-19.87056463415399,-19.4409907314066,-20.29649460779911,2023-03-08
2022-02-25 11:00:00,46.39.79.251,3.0,-58.507632450636464,-58.07576863655306,-58.89581029838176,2023-03-08
2022-02-25 11:00:00,229.46.205.74,116.0,77.10448250118922,96.740250526146,55.38253859912747,2023-03-08
2022-02-25 11:00:00,187.44.158.33,5.0,-1412.2684480472594,-1411.6959175145637,-1412.8436416571294,2023-03-08
2022-02-25 12:00:00,229.46.205.74,39.0,-109.67042939020716,-89.47908516130826,-128.83057152266522,2023-03-08
2022-02-25 12:00:00,46.39.79.251,2.0,-95.90669736611969,-95.46391290503875,-96.35016278248166,2023-03-08
2022-02-25 12:00:00,187.44.158.33,5.0,-1575.1244169424106,-1574.5684349094984,-1575.6655402788458,2023-03-08
2022-02-25 13:00:00,187.44.158.33,5.0,-1140.518854748371,-1139.9393695272618,-1141.0526130866392,2023-03-08
2022-02-25 13:00:00,229.46.205.74,27.0,-387.753328491128,-367.0667066800372,-409.4239306791581,2023-03-08
2022-02-25 13:00:00,46.39.79.251,3.0,-101.10522853256484,-100.69642748056242,-101.53587714425169,2023-03-08
2022-02-25 14:00:00,187.44.158.33,4.0,-103.28029997743012,-102.75049731435796,-103.8291268474729,2023-03-08
2022-02-24 08:00:00,187.44.158.33,,3.9147418903262894,4.94782948299233,2.908339632828292,2023-03-08
2022-02-24 08:00:00,46.39.79.251,,3.014644069778708,3.860775515263129,2.1566636845514684,2023-03-08
2022-02-24 08:00:00,229.46.205.74,,15.336640498304078,82.05569384296162,-56.15812041390031,2023-03-08
2022-02-24 09:00:00,187.44.158.33,,4.513868137353501,5.563335644458876,3.393222587932748,2023-03-08
2022-02-24 09:00:00,46.39.79.251,,2.75440455459964,3.57708584372726,1.9379304131410688,2023-03-08
2022-02-24 09:00:00,229.46.205.74,,21.96962997624656,89.4490940529303,-41.37865163127999,2023-03-08
2022-02-24 10:00:00,187.44.158.33,,4.496125149635605,5.532154085864755,3.5149838484136686,2023-03-08
2022-02-24 10:00:00,46.39.79.251,,2.448864120963367,3.273118299743262,1.7009009320389703,2023-03-08
2022-02-24 10:00:00,229.46.205.74,,80.68596394440823,146.37602405650807,10.975199294879356,2023-03-08
2022-02-24 11:00:00,187.44.158.33,,4.582564744201325,5.578059654313227,3.519786349963026,2023-03-08
2022-02-24 11:00:00,46.39.79.251,,2.3923321071353607,3.212616819762609,1.5876342356892152,2023-03-08
2022-02-24 11:00:00,229.46.205.74,,51.05362400587812,115.16781240199916,-14.889905664808078,2023-03-08
2022-02-24 12:00:00,46.39.79.251,,2.39833147386746,3.1602853097805244,1.6236922336855748,2023-03-08
2022-02-24 12:00:00,229.46.205.74,,1.0284108265894123,63.28512275937498,-68.46101883787652,2023-03-08
2022-02-24 12:00:00,187.44.158.33,,4.666943834981556,5.65993914843044,3.5926263227947626,2023-03-08
2022-02-24 13:00:00,229.46.205.74,,13.780703296125658,75.34995758967143,-49.4027165920388,2023-03-08
2022-02-24 13:00:00,187.44.158.33,,4.378123803049852,5.413012374438598,3.3765839845351464,2023-03-08
2022-02-24 13:00:00,46.39.79.251,,2.2842908913844946,3.0989931753410853,1.4955984140114629,2023-03-08
2022-02-24 14:00:00,229.46.205.74,,37.71425545100911,102.404904850146,-28.02115443890636,2023-03-08
2022-02-24 14:00:00,187.44.158.33,,3.831491680789143,4.838262277725836,2.82835243103916,2023-03-08
2022-02-24 14:00:00,46.39.79.251,,2.143528400074121,2.998007202399174,1.4195400038713928,2023-03-08
2022-02-24 15:00:00,229.46.205.74,,14.741177545738893,81.89938026263984,-49.447360356164886,2023-03-08
2022-02-24 15:00:00,46.39.79.251,,2.212056621489209,3.0250589070795333,1.3755741606943983,2023-03-08
2022-02-24 15:00:00,187.44.158.33,,3.63666590887511,4.70572790693234,2.640888974330469,2023-03-08
2022-02-24 16:00:00,46.39.79.251,,2.5263718794775736,3.346259407374834,1.7283368147160791,2023-03-08
2022-02-24 16:00:00,187.44.158.33,,4.121967395045616,5.160793552945873,3.0500862020970416,2023-03-08
2022-02-24 16:00:00,229.46.205.74,,51.30681202791423,121.6768880429452,-13.9593746210399,2023-03-08
2022-02-24 17:00:00,46.39.79.251,,2.711207550783108,3.468709016670034,1.912357359064528,2023-03-08
2022-02-24 17:00:00,187.44.158.33,,4.675456558976014,5.724639096213685,3.609149241244612,2023-03-08
2022-02-24 18:00:00,46.39.79.251,,2.0643597419292257,2.8843424056858264,1.302755609843623,2023-03-08
2022-02-24 18:00:00,187.44.158.33,,4.062972082926183,5.128857643000412,3.0093047528275814,2023-03-08
2022-02-24 18:00:00,229.46.205.74,,21.230289878322253,84.76122543932478,-40.929177102843205,2023-03-08
2022-02-25 08:00:00,46.39.79.251,,3.06541831582501,3.8400560215459794,2.3035785461745504,2023-03-08
2022-02-25 08:00:00,187.44.158.33,,4.215683876315054,5.279013035946672,3.143647404800434,2023-03-08
2022-02-25 08:00:00,229.46.205.74,,80.236541135053,147.1971251881288,14.151627798407953,2023-03-08
2022-02-25 09:00:00,229.46.205.74,,101.00307432056314,165.21753427956435,28.59600650404235,2023-03-08
2022-02-25 09:00:00,46.39.79.251,,2.8007631745277046,3.5494685721039296,2.036345679400436,2023-03-08
2022-02-25 09:00:00,187.44.158.33,,4.859759444509487,5.944036614874049,3.897177006377113,2023-03-08
2022-02-25 10:00:00,46.39.79.251,,2.490051390706689,3.2505876026117924,1.6578722187423809,2023-03-08
2022-02-25 10:00:00,229.46.205.74,,333.10918585495773,399.18542930495215,267.6672031651173,2023-03-08
2022-02-25 10:00:00,187.44.158.33,,4.8395602874255,5.856867176266408,3.802408581949402,2023-03-08
2022-02-25 11:00:00,229.46.205.74,,192.3541923436228,257.8345665517542,125.38544823118266,2023-03-08
2022-02-25 11:00:00,46.39.79.251,,2.4325403914800967,3.240926736030544,1.611931862017104,2023-03-08
2022-02-25 11:00:00,187.44.158.33,,4.93149200443538,5.933087979324825,3.862241509820108,2023-03-08
2022-02-25 12:00:00,46.39.79.251,,2.4386123818441154,3.210595756534614,1.6811821855951257,2023-03-08
2022-02-25 12:00:00,229.46.205.74,,3.5804323495636337,67.9775952140986,-66.40313322597108,2023-03-08
2022-02-25 12:00:00,187.44.158.33,,5.0211720862892015,6.071697561233269,3.981412201181829,2023-03-08
2022-02-25 13:00:00,229.46.205.74,,44.7732607542486,113.51497890840604,-20.52615069938732,2023-03-08
2022-02-25 13:00:00,46.39.79.251,,2.32262961378499,3.16063153697062,1.5206054644889897,2023-03-08
2022-02-25 13:00:00,187.44.158.33,,4.709382533065334,5.789609034207369,3.650384721764786,2023-03-08
2022-02-25 14:00:00,229.46.205.74,,115.26578051941426,174.77433240078162,47.0883562964713,2023-03-08
2022-02-25 14:00:00,46.39.79.251,,2.1794794738207908,2.9479540258007373,1.3665818076001877,2023-03-08
2022-02-25 14:00:00,187.44.158.33,,4.12047992273351,5.237204613024851,3.041549671167113,2023-03-08
2022-02-25 15:00:00,229.46.205.74,,42.66119012258862,110.23895502629344,-23.00153733303657,2023-03-08
2022-02-25 15:00:00,187.44.158.33,,3.9101001965962223,4.906168738401576,2.951158516013056,2023-03-08
2022-02-25 15:00:00,46.39.79.251,,2.2491311359053734,3.0323009200566804,1.5123562999554192,2023-03-08
2022-02-25 16:00:00,46.39.79.251,2.0,2.568684832001157,3.2891124877414883,1.7212558453515925,2023-03-08
2022-02-25 16:00:00,229.46.205.74,,141.37476824907196,206.2061573115335,78.77752746788259,2023-03-08
2022-02-25 16:00:00,187.44.158.33,,4.43092270331842,5.4640149300252085,3.334641098976632,2023-03-08
2022-02-25 17:00:00,46.39.79.251,3.0,2.7565845579774897,3.5546058187764653,1.9799619192310105,2023-03-08
2022-02-25 17:00:00,187.44.158.33,4.0,5.024806694274993,6.062499299181104,3.9211032165710855,2023-03-08
2022-02-25 17:00:00,229.46.205.74,50.0,572.3393682140294,641.0979021629623,507.21606597067085,2023-03-08
2022-02-25 18:00:00,46.39.79.251,2.0,2.0988864924859643,2.929877334224228,1.3674271073186597,2023-03-08
2022-02-25 18:00:00,229.46.205.74,28.0,53.74326985700365,118.9814114005074,-14.409347877259478,2023-03-08
2022-02-25 18:00:00,187.44.158.33,4.0,4.365615142673932,5.36063116651927,3.282668392865347,2023-03-08
2022-02-26 08:00:00,187.44.158.33,,1.6824473753972142,2.658483644482573,0.6687126837653498,2023-03-08
2022-02-26 08:00:00,46.39.79.251,,-0.1580270430712741,0.6530561033852186,-0.9973848280846224,2023-03-08
2022-02-26 08:00:00,229.46.205.74,,-4275.234926210995,-4210.979263294292,-4343.438118923528,2023-03-08
2022-02-26 09:00:00,187.44.158.33,,-2.3238906989276584,-1.2951110112884694,-3.444990017911956,2023-03-08
2022-02-26 09:00:00,46.39.79.251,,-4.501176539756608,-3.697239564510309,-5.269282106469729,2023-03-08
2022-02-26 09:00:00,229.46.205.74,,-14675.776288768204,-14610.571252005117,-14740.735341697611,2023-03-08
2022-02-26 10:00:00,46.39.79.251,,-10.92411931835008,-10.070946347496834,-11.772977708056196,2023-03-08
2022-02-26 10:00:00,229.46.205.74,,-29588.28897120404,-29526.93202665792,-29654.070053198484,2023-03-08
2022-02-26 10:00:00,187.44.158.33,,-5.893107928515896,-4.842564664344838,-6.904811406079864,2023-03-08
2022-02-26 11:00:00,46.39.79.251,,-18.76463953247444,-17.953728239599904,-19.57155766991116,2023-03-08
2022-02-26 11:00:00,187.44.158.33,,-7.699339711563201,-6.686713366419529,-8.759146198907949,2023-03-08
2022-02-26 11:00:00,229.46.205.74,,-42487.24319363027,-42424.78525434589,-42557.97382479915,2023-03-08
2022-02-26 12:00:00,187.44.158.33,,-8.044352161265367,-7.002541384421711,-9.15981679267172,2023-03-08
2022-02-26 12:00:00,229.46.205.74,,-44914.07190577966,-44850.93426757029,-44979.43182975903,2023-03-08
2022-02-26 12:00:00,46.39.79.251,,-26.63653298981028,-25.818056814571275,-27.45322204264854,2023-03-08
2022-02-26 13:00:00,187.44.158.33,,-8.543661258800274,-7.573338381832276,-9.619346104480927,2023-03-08
2022-02-24 08:00:00,187.44.158.33,,4.152730746876149,5.046973102136298,3.1889925722042944,2023-03-08
2022-02-24 08:00:00,46.39.79.251,,2.8369660028591177,3.692658757905046,2.0914281851943537,2023-03-08
2022-02-24 08:00:00,229.46.205.74,,13.525591217899674,113.26999392090782,-97.24897439503567,2023-03-08
2022-02-24 09:00:00,187.44.158.33,,4.524953686977304,5.494991883538868,3.5753031879140216,2023-03-08
2022-02-24 09:00:00,46.39.79.251,,2.878143198745156,3.735837846163759,2.07879784713048,2023-03-08
2022-02-24 09:00:00,229.46.205.74,,59.81260460121921,164.83427405434682,-42.85874564993052,2023-03-08
2022-02-24 10:00:00,187.44.158.33,,4.654801033324105,5.557716235570522,3.524802968502668,2023-03-08
2022-02-24 10:00:00,46.39.79.251,,2.6096151394180707,3.4871104346205986,1.7462417365467198,2023-03-08
2022-02-24 10:00:00,229.46.205.74,,84.06348420111873,188.36322384467584,-18.18184222162212,2023-03-08
2022-02-24 11:00:00,187.44.158.33,,4.826072000601207,5.784885935145026,3.862182050943728,2023-03-08
2022-02-24 11:00:00,46.39.79.251,,2.48102670522139,3.233741999091992,1.699768002503777,2023-03-08
2022-02-24 11:00:00,229.46.205.74,,75.84172488777303,175.80072579981515,-24.97517305086564,2023-03-08
2022-02-24 12:00:00,46.39.79.251,,2.4686202972375773,3.256962918068399,1.6660201632201583,2023-03-08
2022-02-24 12:00:00,229.46.205.74,,49.46791742111338,149.5465367073128,-52.75918611961107,2023-03-08
2022-02-24 12:00:00,187.44.158.33,,4.810504698161613,5.846827447770602,3.815453022792094,2023-03-08
2022-02-24 13:00:00,229.46.205.74,,29.901684165861397,131.64179220391165,-70.5821402926547,2023-03-08
2022-02-24 13:00:00,187.44.158.33,,4.438479520759008,5.486730099205423,3.448066971860161,2023-03-08
2022-02-24 13:00:00,46.39.79.251,,2.3510611997759714,3.174299130845121,1.537460910735961,2023-03-08
2022-02-24 14:00:00,229.46.205.74,,29.823601574897214,132.88214890795703,-75.83560730864231,2023-03-08
2022-02-24 14:00:00,187.44.158.33,,4.022982303043183,4.9887274839581135,3.0582840849933306,2023-03-08
2022-02-24 14:00:00,46.39.79.251,,2.146722415756078,2.9781022114156306,1.34108012083607,2023-03-08
2022-02-24 15:00:00,229.46.205.74,,40.20130004279942,142.50163698702465,-56.26750815889948,2023-03-08
2022-02-24 15:00:00,187.44.158.33,,4.00686834746822,4.99527457507437,2.9780274562327262,2023-03-08
2022-02-24 15:00:00,46.39.79.251,,2.151540280394472,2.965769004980737,1.3309232291331927,2023-03-08
2022-02-24 16:00:00,229.46.205.74,,42.711368419997,145.74728463418262,-61.31827627776799,2023-03-08
2022-02-24 16:00:00,187.44.158.33,,4.3063540611949644,5.220596855528366,3.3983931743031714,2023-03-08
2022-02-24 16:00:00,46.39.79.251,,2.499693933243845,3.353136193598477,1.6586261663657382,2023-03-08
2022-02-24 17:00:00,46.39.79.251,,2.755641899947637,3.5502303170767675,1.9358838310231308,2023-03-08
2022-02-24 17:00:00,187.44.158.33,,4.350920307816375,5.295525193056911,3.4418659801647986,2023-03-08
2022-02-24 18:00:00,46.39.79.251,,2.089620320729074,2.898672812769417,1.3133384472601497,2023-03-08
2022-02-24 18:00:00,229.46.205.74,,11.109778357308874,111.91974664292064,-96.50576951249673,2023-03-08
2022-02-24 18:00:00,187.44.158.33,,4.075280390569748,4.991201128655746,3.091794539864934,2023-03-08
2022-02-25 08:00:00,46.39.79.251,,2.7687149423154325,3.537596566848502,1.9998172577345208,2023-03-08
2022-02-25 08:00:00,229.46.205.74,,35.46956241305014,141.6904008639189,-67.3056111788651,2023-03-08
2022-02-25 08:00:00,187.44.158.33,,4.090461201568062,5.055065306084868,3.1252420906141483,2023-03-08
2022-02-25 09:00:00,46.39.79.251,,2.8088320288980504,3.6654721659568414,2.041344188517242,2023-03-08
2022-02-25 09:00:00,187.44.158.33,,4.457060298380555,5.457317011681632,3.424654815532084,2023-03-08
2022-02-25 09:00:00,229.46.205.74,,150.6904423643773,249.5636166661748,38.81832479292765,2023-03-08
2022-02-25 10:00:00,187.44.158.33,,4.58491569619694,5.5246308971005496,3.5723657526417454,2023-03-08
2022-02-25 10:00:00,229.46.205.74,,204.1154642797356,301.364727880009,103.18375935590736,2023-03-08
2022-02-25 10:00:00,46.39.79.251,,2.5467075142822435,3.39128671835563,1.6968759779327685,2023-03-08
2022-02-25 11:00:00,187.44.158.33,,4.753569914224074,5.714531389543752,3.692076742352445,2023-03-08
2022-02-25 11:00:00,229.46.205.74,,173.26108593485242,277.9509990948335,70.51817969925143,2023-03-08
2022-02-25 11:00:00,46.39.79.251,,2.4211587121697,3.182229616215773,1.5958758808228812,2023-03-08
2022-02-25 12:00:00,187.44.158.33,,4.738191214130477,5.748686514903154,3.784998465889205,2023-03-08
2022-02-25 12:00:00,229.46.205.74,,106.65958153948256,205.00992075377889,2.882450065982069,2023-03-08
2022-02-25 12:00:00,46.39.79.251,,2.408991722510543,3.2468929348151816,1.520741225675634,2023-03-08
2022-02-25 13:00:00,229.46.205.74,,61.01930914679267,173.71508008238314,-42.21692565599775,2023-03-08
2022-02-25 13:00:00,46.39.79.251,,2.2942150074213514,3.1269039557092717,1.465179482985182,2023-03-08
2022-02-25 13:00:00,187.44.158.33,,4.371716655145435,5.343761790574897,3.360282428365187,2023-03-08
2022-02-25 14:00:00,46.39.79.251,,2.0947645754812707,2.890498497336527,1.2710719325670856,2023-03-08
2022-02-25 14:00:00,229.46.205.74,,57.73485579903367,151.47966475624628,-40.37172401455045,2023-03-08
2022-02-25 14:00:00,187.44.158.33,,3.9624313271106337,4.959170624432813,2.9700216894101863,2023-03-08
2022-02-25 15:00:00,229.46.205.74,,73.98052821166233,179.71530872002364,-24.74837768867387,2023-03-08
2022-02-25 15:00:00,46.39.79.251,,2.09941326308166,2.8908671937326256,1.2670640167335194,2023-03-08
2022-02-25 15:00:00,187.44.158.33,,3.9465220615166174,4.912630067250241,3.001063319143272,2023-03-08
2022-02-25 16:00:00,187.44.158.33,,4.241456582351636,5.279329635053138,3.2410236267074586,2023-03-08
2022-02-25 16:00:00,46.39.79.251,,2.439070731710578,3.216407087350717,1.6396693923903527,2023-03-08
2022-02-25 17:00:00,229.46.205.74,,49.955033227251775,148.2203481808569,-47.68732299754125,2023-03-08
2022-02-25 17:00:00,46.39.79.251,,2.688743783250618,3.5080150875134044,1.826387812889854,2023-03-08
2022-02-25 17:00:00,187.44.158.33,,4.285310010041101,5.305010026172904,3.3524803135791763,2023-03-08
2022-02-25 18:00:00,46.39.79.251,,2.038839698242076,2.8324879339405604,1.2583903700838497,2023-03-08
2022-02-25 18:00:00,187.44.158.33,,4.0137880055984345,4.943974648990015,2.9528905499741853,2023-03-08
2022-02-25 18:00:00,229.46.205.74,,17.75828533579224,118.81794300804552,-91.62601260865864,2023-03-08
2022-02-28 08:00:00,187.44.158.33,,3.903652566487259,4.860182269851576,2.9185947546749103,2023-03-08
2022-02-28 08:00:00,229.46.205.74,,26.634639335980054,133.9585470505926,-73.35061113909336,2023-03-08
2022-02-28 08:00:00,46.39.79.251,,2.5639617611848693,3.349592908587762,1.7039004995322606,2023-03-08
